"Product title","Product type","Day","Net items sold","Gross sales","Discounts","Returns","Net sales","Taxes","Total sales","New customers","Returning customers"
"(Z) HigherDOSE Mat Cover","Comp","2024-02-24",1,0,0,0,0,0,0,0,1
"HigherDOSE Mat Cover","Tools & Accessories","2024-02-24",6,538.89,-47.99,-94.4,396.5,17.14,413.64,3,4
"Full Spectrum Infrared Sauna","Infrared Sauna","2024-02-24",1,6299,0,0,6299,425.18,6724.18,1,0
"(Z) HigherDOSE Oxytocin Oil ( Sample pouches card)","Comp","2024-02-24",3,0,0,0,0,0,0,0,3
"(Z) HigherDOSE Endorphin Oil","Comp","2024-02-24",1,0,0,0,0,0,0,0,1
"Oxytocin Bundle","Accessories","2024-02-24",1,215,0,0,215,17.31,232.31,1,0
"(Z) Infrared PEMF Go Mat","Comp","2024-02-24",1,0,0,0,0,0,0,0,1
"Sauna Blanket Special Bundle ( VDAY Special)","HOLIDAY BUNDLE","2024-02-24",7,4893,-314.55,0,4578.45,234.59,4813.04,6,1
"HigherDOSE Oxytocin Oil","Body Care","2024-02-24",7,525,-50,0,475,34.2,509.2,2,5
"Red Light Skin Starter Kit","Rituals & Kits","2024-02-24",-1,673,0,-1352,-679,-68.76,-747.76,1,0
"HigherDOSE PEMF Pro Mat","PEMF","2024-02-24",7,11812.77,-983.08,-2266.25,8563.44,630.55,9193.99,8,1
"HigherDOSE Serotonin Soak Salt","Body Care","2024-02-24",9,510.3,-5.85,0,504.45,33.37,537.82,3,6
"SUPERCHARGE Copper Body Brush","Body Care","2024-02-24",9,686.89,-51.75,-69.13,566.01,44.09,610.1,6,3
"Light-Activated Glow Serum","Face & Neck","2024-02-24",2,225.15,-11.85,-67.15,146.15,9.43,155.58,1,2
"Infrared PEMF Go Mat","PEMF","2024-02-24",2,3613,-314.55,-1677.6,1620.85,100.63,1721.48,3,2
"HigherDOSE Endorphin Oil","Body Care","2024-02-24",5,438.75,0,-75,363.75,22.74,386.49,1,5
"Red Light Neck Enhancer","Face & Neck","2024-02-24",-1,349,-104.7,-636.94,-392.64,-9.87,-402.51,0,1
"(Z) HIGH MAINTENANCE Cleaner","Comp","2024-02-24",1,0,0,0,0,0,0,0,1
